Image_URL,Page_ID,Region_ID,Region_Text,x1,y1,x2,y2,arc:nexus_segment,ground_truth_segment
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892128888,فمهوديه کوليهة متاڽ برکاچ٢ فد بدانڽ کوليهة ڽات: - متاکو منمبوسي باجو تمفلڽ کس٢ فياکية چاچة اڠݢوت کريڠڽ توبه توا ايت سروف فوهن کماتين اکر سسکالي ممبوڠکوق باتوق برسامڽ بندا فکة کلوار: ميره - کونيڠ دان کومن٢ برسام سکتيک اي مراساکن بيساڽ! فاݢي٢ بوتا دي کلوار ممباوا سيقسا منچاري ماکن منادهکن تاڠن اتو مندافة جليڠن دان ماکيان اتو منريما کسيهن دڠن کلوهن ڠميس توا دفاݢي راي سروف ايهکو يڠ تله تياد مريک سنصيب دفڠمبارأن هيدوف کهيلاڠن تانه دان دأيره کهيلاڠن تناݢ يڠ دفره سيمبول کمسکينن رعية ترجاجه! - ادي جاي. 6 مي 1956,4825,603,6182,4028,0,04a248c3-ac74-4892-930c-7bca2fb47ccc
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892165198,سنيب (اوله: ادي جاي) ادي جاي ممبايڠکن٢ بتاف سبنرڽ سبهاݢين مأنسي مڽمبوة هاري راي فواس اين. دانتارا ورڠ٢ يڠ برݢمبيرا ريا مڽمبوة هاري راي ايت، مک تردافة اورڠ٢ يڠ تيدق تأو کن کمرياهن هاري راي. يتوله اورڠ٢ يڠ چاچة ڠݢوتاڽ، يڠ مسکين، يڠ دساراڠي کوديس بدانڽ، يڠ مڠيدف باتوق کريڠ دان يڠ منتا صدقه کسان کماري باݢي ورڠ٢ اين تيدق فرنه اد هاري راي. ادي ممبنديڠکن اورڠ يڠ ڠسارا هيدوفڽ اين سباݢي يهڽ يڠ سوده تياد لاݢي. دان دي سدر بهوا اورڠ٢ اين منجادي سڠسارا اوله دريتا هيدوف کران مريک تياد رهرت سوات اف: يڠ اد فداڽ هاڽ تناݢاڽ، تتافي تناݢاڽ چوما نتوق دفرس اوله مأنسي لاينڽ. ان سݢل اين اياله سباݢي يمبول دري کمسکينن رعية ڠ ترتيندس دان ترجاجه.,5471,4590,6240,7585,0,9770e022-eab0-4c2d-8926-90e7523ea919
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892175597,مسکيفون توجوان يڠ منجادي ايسي ساجق اين ايک، نامون دري سݢي کأينداهن دالم فرساجقئن، ساجق اينککوراڠن سسوات يڠ فاليڠ فنتيڠ - يأيت فراسأن يڠ ممبري جيوا فد سسبواه ساجق.,5511,7585,6272,8515,0,9770e022-eab0-4c2d-8926-90e7523ea919
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892189505,بليو منيڠݢلکن توجه اورڠ انق دان سورڠ بالو. دالم کريتا اينله (دالم ݢمبر اين) ترلتق جنازه تڠکو ابو بکر، کتيک منيڠݢلکن نمفة تيڠݢلڽ دلندن کتمفة فرقبوران دروو کيڠ“ 35 باتو دلوار لندن فد 3 مي يڠ لا لو.,942,7444,1643,8485,1,85617a96-bfa8-4d00-b3bf-7c468c2b5911
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892201131,"ردووکيڠ"" اڠݢلند. لمرحوم تڠکو ابوبکر اياله بکس فݢاوي ترتيڠݢي جباتن مڠکهو ينکن بناتڠ٢ فرسکتوان تانه مالايو. لمرحوم ايت مڠکة دالم عمورڽ 55 ناهون ستلد منجالني ساتو فمبلاهن دسبواه هوسفيتل دسان.",1673,7426,2402,8469,1,85617a96-bfa8-4d00-b3bf-7c468c2b5911
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892205007,فبيل اڠکو عبدالله عمر، سفوفو سلطان ممولڠ کمبالي ݢل ميدل دايمند جوبلي دان بينتڠ قرابة کران ممبنته سيکف کراجأن يڠ تيدق مڠمبيل کمبالي جنازه المرحوم ايت کجوهر. جنازه لمرحوم ايت دکبوميکن,2430,7438,3057,8461,1,85617a96-bfa8-4d00-b3bf-7c468c2b5911
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892210730,اوفچارا جنازه تڠکو ابو بکر بن سلطان ابراهيم - سورڠ انق راج ملايو - يڠ مولا٢ سکالي دکبوميکن داڠݢلند. المرحوم ايت ياله انق کدوا سلطان جوهر سکارڠ. کمڠکاتن تڠکو ايت تله منيمبولکن کريسيس دالم کلوارݢ دراج دجوهر,3148,7427,3889,8475,1,85617a96-bfa8-4d00-b3bf-7c468c2b5911
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,بولن برکالوڠ دلاڠيت تيمور,1018,585,3733,953,2,f8ef4dba-15f6-4b82-9598-9664004402be
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,"هاروس مميکرکن کلوارݢ يه“. روبوکن کلوارݢ يه يڠ کهوين.“ ,ربنر، تافي ننتي بوروق عاقيتڽ. درسياف کات? کالو دکهو ينکن يه کفد أ. رايهن باروله بوروق عاقبتڽ، سبب يه تيدق منچنتأيڽ.“ بيسو. شمسير ترفاکو جماليه ملنجوتکن: برهابيس اف جوافن شم سکارڠ? تريماچنتا يه اتوتيدق? رومنريماڽ تيدق سوسه يه، نافي يه هاروس فيکر فول نجڠ٢. تيدقکه يه مراس بوسن فنتي هيدوف دڠن سورڠ يڠ مندريتا?“ ر,مڠاف هاروس مزاس بوسن? کالو يه سوده سڠݢوف مميري چنتا، تنتوله يه سڠݢوف فول هيوف دمندريتا دسمفيڠ اورڠ يڠ يه چنتأي.“ ,تيدق ميسل?“ ومڠاف فول هاروس ميسل?“ ووبنر، تيدق ميسل?“ ررتيدق، فرچياله، تيدق.“",40,528,802,3311,2,f8ef4dba-15f6-4b82-9598-9664004402be
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892246980,تيݢ فوتڠ اوان بلاير مندکاتي بولن يڠ برکالوڠ ايت. وان٢ ايت مولا منوتفي بولن ڠ برکالوڠ ايت. دان بينتڠ٢ يڠ هاڽ ببراف بواه ايت ممنداڠيڽ ساج دڠن تنڠ. کالي اين جماليه تيدق ماليڠکن موکاڽ لاݢي. دي تتف ممنداڠي بولنيڠ سدڠ دتو تفي اواناأيت. تتڠ دفنداڠيڽ.,68,3317,799,4428,2,f8ef4dba-15f6-4b82-9598-9664004402be
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892253480,دربݢيني ساج، يه، سبلوم فيناڠن ايت داتڠ، دالم دوا نيݢ هاري اين، يه فيکرله دولو هابيس٢ تنتڠ حال اين. امبيلله کفوتسن يه سنديري سفاي يه تيدق ميسل ننتي بلاکڠ هاري. کالو نيه فيکر يه بنر٢ منچنتأي شم، يه تو لقله يناڠن ايت دڠن بايک. تتافي کالوله يه مراس يڠ چنتا يه ترهادف شم ايت سبنرڽ هاڽ ساݢي مڠيسي ککوسڠن هاتي ه سمات، راساڽ، بايکله يه منريما ساج ڤيناڠن ايت. ولو ݢيمان فون، کالوله يه منولق فيناڠن ايت کران. يه منچنتأي شم ان شاءالله شم اکن ميناڠي يه فول: بيار بݢيمان مبة سکاليفون. فرچياله. دان ايت ساجله يڠ دافة شم جنجيکن سکارڠ اين.“,57,4442,819,6676,2,f8ef4dba-15f6-4b82-9598-9664004402be
