Image_URL,Page_ID,Region_ID,Region_Text,x1,y1,x2,y2,arc:nexus_segment,ground_truth_segment
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889703134,سيلا ربوتکن ووسر بوق مستيک،، سوده مشهور: اوبة برسالين تأ فايه بردياڠ، ترفوجي مستجابڽ. سکالي برسالين 37.80 برسيه فوسة. OB SBOE2ST٥,4979,6913,6508,7295,0,72b8b245-7882-4c6e-bf24-4a36e81a3485
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889711109,"نرا فتن يهارويڠ بوله نيياروکن تواق موراسولد ددالمجم ورڠ٢ يڠ مڠيداوي کبيله ڠي ککطتم. مڠترسجن رارڠ له.داره کرتر ،لبه ڠابيڠاتع دادڠ هري سجيݢي تاسبلوم يف ماس ا بردييتين ڠة وان يدافين مڠواتدمنر ديدا فتي او سويڠرقتوريبڠسسساامرنکا. سد""نت يڠبعا رواي اݢ مبريکم جاليک دڠڠ دسنڠ داي، ݢران کجاسي فدکنرد بدان درن مبريکمء واه ڠ يونق مڠواترم اوتق داڠايڠاتن د داه ما سغق اويڠ يڠ مويا ررالم تيغرةض هاريي. سبيد٢ فندافت ن اوباتي درکيه يڠسالڠت بايکه"" مييسڠ د مأڠسبي اي سبائي فيل.ناقليه ببله داواين فبرنککوتڠ ان تناݢ يڠبيارداڠم ب چانݢاوببکع م بازت سقرق بيانن دڠڠ تيدڤ مرنسفه. وکک کجياک اويت يڠبها رويت برنام جاي تجي دلم تݢ امرتيتا، سکارڠ ابيڠ دسبيني عو سيه بوله دافت دمات٢کدي اويت يڠ متحد مڠي جامي بڠ٢فونک حات نقات حک ببدق واڠ دعويچکه جاليک. باي تيسة متي مريک کيد تتارن فراسائع تردرحت دانن ݢا ان ڠاسائن 16اتن20 تاهولبه مريا. بت يتدتفولڠک کرنق يڠکرسڠ ران دتاناک مندافت واڠ عرکڽ بالينݢبموݢ ڽڠ درا کالي بسرمتدوشي بيعي داي تتبس هرݢڠ کا ميلماادت. مڠمسبأيکسرڠکينستاخرم داوءککوأتن.",5755,5254,6549,6869,0,b4ce0ce1-18c0-4493-98bc-e2412ba04f76
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889719731,"فرچنتومن وتيدق سلاکي ساي برکواس“ کوالا لمفور 11 دسيمبر- نڠکو عبدالرحمن، کتوا منتري فرسکتوان، سکالي اݢي منݢسکن مالم تادي دسيني بهوا دي تيدق ستوجو منچنتومکن فرسکتوان دڠن سڠاڤورا.“ تڠکو منرڠکن دالم ساتو فرسيداڠن اخبأر درومهڽ مالم تادي: ""کراجأن فرايکاتن فرسکتوان تيدق ر توجوان هندق منچنتومکن سيڠافورا دان فرسکتوان. دکراجأن ساي براس ساله سکيراڽ فرسکتوان دان سيڠافورا دچنتومکن، تتاڤي باليکڽ جک فارتي٢ فوليتيک اين برکواس کلق دان برکهندقکن فرچنتومن ايت نک ترفولڠله کفد فارتي٢ ترسبوة“ تݢسڽ. افبيل دتاڽ دا نتارا سبب٢ کراجأفڽ ممبنته تنتڠ رچنتومن ايت، تڠکو برکات: اتاهو سام تاهو سودهله. توان٢ تاهو سبݢيمان يڠ ساي اهو“ کتاڽ. تڠکو تله منرڠکن تنتڠ کجادين٢ يڠ برلاکو دسيڠافورا بارو٢ اين يڠ کتاڽ سکارڠ ماسيه بربهيا.",5009,653,5702,4298,1,1f4ab832-6784-4fa7-bf1b-86ffc6e3e8d4
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889736008,39 بکس کسلامتن تريما کر انة تانه يفوه 11 دسيمبر - کراجأن يرق تله مڠلوارکن ݢرانة٢ ميليق تانه کفد 39 اورڠ بکس فاسوقکن کسلامتن ملايو يڠ دتمفتکن دکمفوڠ کفايڠ، سوڠي راي، ايفوه، دوا تاهون يڠ لالو ݢرانة٢ ترسبوة دسمفيکن اوله أ. مݢة عبدالرحمن بن مݢة حسين، فݢاوي فموڠة خزانه تانه باتو ݢاجه، کفد مريکئيت د بالي فڠهولو سوڠي راي فد 3 دسيمبر يڠ لالو. فڠهولو سوڠي راي ممبر يتاهو اوتوسن ملايو بهوا تيف٢ سئورڠ بکس فاسوقکن کسلامتن ايت مندافةکيرا٢ دوا ايکر تانه باݢي ممبواة کمفوڠ فنمفاتن سمولا. ݢرانة٢ ايت اياله ݢرانة٢ اتي يڠ منجاد يکن تانه٢ ايت حق مريک انتوق سلملماڽ.,4998,4336,5741,6852,2,ef902bc5-11af-4300-af97-b880990642ea
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889755882,کفلتر بڠ تنترا جاتوه دکاميرون هأيلند 2 دري 9 فنو مفڠڽ توکڠ کمبر فيلم يو نية,2818,7091,4838,7427,3,d30216c2-056d-4517-9929-ba4d7ed066c0
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889762978,کوالا لمفور11 دسيمير - دوا اورڠ توکڠ کمبر ملايان فيلم يونية (عيم. ايف. يو.) کوالا لمفور اداله دانتارا سمبيلن اورڠ فنومفڠ٢ کفلتر بڠ جنيس بريستولدري سکوادرن رويال نيو زيلند، يڠ تله جاتود ترهمفس دکاواسن کاميرون هأيلند فتڠ سمالم. فاکي٢ اين تنترا بريتيش ري فاسوقکن اودارا خاص,4243,7463,4968,8579,3,d30216c2-056d-4517-9929-ba4d7ed066c0
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889771677,سيني تله ماسوق کدالم هوتن منوجو کتمفة کفلتر بڠ ايت جاتوه انتوق منچاري مڠسا٢ کفلتر بڠ ايت. دوا اورڠ اڠݢوت٢ عيم. يف. يو. ايت اياله لاو هوڠ چاي دان لوءيس فأول، يڠ هندق مڠمبيل فيلم باݢي کراجأن نيو زيلند مڠنأي کرج٢ فاسوقکن تنترا نيوز يلند دالم نݢري اين برهوبڠ دڠن,3458,7475,4183,8587,3,d30216c2-056d-4517-9929-ba4d7ed066c0
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889776253,ضرورة. تيݢ اورڠ لاݢي اياله جروتو بڠ کفلتر بڠ ايت، ترماسوق نيݢيبيتور دان توکڠ سيݢنلڽ، سمنتارا امفة لاݢي اياله عسکر٢ بريتيش دري کمفني يڠک 55 ار. ايه. ايس. سي. کوا لا لمفور. ساتو فلاتون عسکر ملا يو دان لافن اورڠ دارة جوك سمبوڠنڽ دموك 6,2679,7467,3395,8576,3,d30216c2-056d-4517-9929-ba4d7ed066c0
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889787099,ڠکو برتولق کلندن انتوق مرونليڠکن فينجامن به دري يڠ دشورکن بيڠک اينترناشيونل,1934,588,4946,1087,4,88da4e17-6f32-484c-8031-506cf9300af4
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-12-12-3.jpg,UM-1956-12-12-3,r_1779889805331,کوالا لمفور 11 کتوا منتري دسيمبن - .تڠکو فرسکتوان، عبدالرحمن دان اڠݢوت٢ ومبوڠنڽ هاري اين تربڠ کسيڠافورا دالم فرجلانئڽ کلندن کران ممنتا بنتوان درفد کراجأن بريتيش نتوق ملقسانکن رنچاڠن٢ بس کراجأن فرايکاتن بيلا ملايا منچافي کمرديکأنڽ کلق. لاواتن تڠکو کلندن کالي ين اياله کالي يڠ کتيݢ جق تاهون 1954 بيلا دي فرݢي کران مرو نديڠکن تنتوتن فيليهن راي فيدرال. دالم تاهون 195 بليو فرکي کران مننتوة کمرد يکأن ملايا. تڠکو تله براوچف دراد يو مالم تادي منجلڠ کبراڠکاتنڽ فاݢي اين انتوق منرڠکن توجوان٢ لاواتنڽ کلندن اين. دالم ساتو فرسيداڠن اخبار مالم تادي تڠکو منرڠکن بهوا,4232,1096,4983,4151,4,88da4e17-6f32-484c-8031-506cf9300af4
