Image_URL,Page_ID,Region_ID,Region_Text,x1,y1,x2,y2,arc:nexus_segment,ground_truth_segment
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779781938015,درما کوليج اسلام واڠ توفي يرجمله 818 تله دتريما اوله اوتوسن ملايو کران درما کوليج اسلام ملايا. 10? ري چيء روقيه بنت حاج محمد سعيد، باريق هار بر بورد سيڠافورا، اوف کيفل رود”92 دري سئورڠ همب الله، کمفوڠ سري لالڠ، مرسيڠ دان 6 دريا. عبد القادير حسو جاوا رود، سڠاڠورا.,1829,630,2578,1650,4,afbcfe05-7dfc-47c6-9cf5-b32997b44e7d
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779781942522,"تيدق اد فلمفاو ڽکالڠن رعية ڤدومڽ٢ دالم ممفرجواڠکن کمرديکأن، عية يڠ برجواڠ تيدق ياݢيکن٢ کفد فواق فلمفاو اتو فواق سدرهان، دمکين کات خبار ميڠݢوان رفدومن“ دالم کلوارنڽ يڠ برتاريخ 21 جولي. خبار ,,فدومن“ دکارڠ اوله ام کتوا فارتي رق دالم تاجوق رنچان يڠ برکفلاکن ووڤرڤادوان رعية فرلو انتوق مليفکن فنجاجهن“ خيار ايت تله مڠولس سروان٢ تڠکو عبدالرحمن کفد رعية سفاي ,رمڠيقلکن فرفچاهن ݢالڠن رعية اتو تݢسڽ مڠاجق مريک منݢفکن فرفادوان دکالڠن رعية"". ووکيت برديري 10076 د بلاکڠ بروان تڠکوايت“ کات ,فدومن“ تتافي درسروان ايت اکن تيڠݢل سروانساج“ کالوستڠه٢ فميمفين منو ماسيه ""دبيارکن برسورق٢ کسان کماري مماکي٢ دان موموقکن٢ اف يڠ دنماکن مريک ڤواق ڤلمفاو“. مننجوقکن کفد فرجواڠن عية اندونيسيا، ""وفدومن“ نݢسکن بهوا رعية يڠ مننتڠ نجاجهن اداله داڠݢف سباݢي تناݢ انتي فنجاجهن. رهاڽ بيلا سلوره تناݢ انتي دملايا تله دافة نجاجهن بارو کيت بوله دساتوکن مياقيني کفستيان لاهيرڽ کمرديکأن ملايا يڠ کيت ايدمکن٢ ايت“ کات ,,فدومن“.",1825,1659,2599,5799,0,54890c3b-30fe-4a4a-9892-5346ad4d682c
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779781979059,"فارتي تيندقئن رعية کلمارين تله ميرو کفد کراجأن چسفوران يبر فرانة - فرايکاتن امنو - عيم. سي. ايه. - کمس سفاي مڠادک فرهيمفو نن کبڠسأن انتارا فارتي٢ يڠ انتي کواونيال انتوق مياتوکن فرديرين رومبوڠن مرديکا سيڤفورا دماس دفن. سروان ايت دبواة دالم رافة رقسقسا ممبنته کݢاݢلن رونديڠن مرديکا يڠ دادکن دديوان بيدمينتن. توان فرانسيس طومس، نأيب يڠ دفرتوا ليبر فرانة سيڠافورا سمالم برکات بهوا ستاکة اين تيدق داڤة مڠولس اتس سروان ايت سبلوم منموءي هميمفين٢ فتير مڠنأيڽ. توان سيد احمد جمالالليل، ستيأوسها امنو سيڠافورا فول تله مڠيڠتکن بهوا سموا فارتي فوليتيک دتانه ججاهن اين اداله ميمڠ انتي کولو فيال. فارتي ليبرال سوشياليسة دسمفيڠ مڠالوکن٢ سروان فتير ايت تله ميرو کفد کراجأن چمفوران سفاي جاڠن مڠابايکنڽ. فارتي رعية جوݢ تله مڽوکڠ سروان ايت دان ممنتا سموا فارتي٢ فوليتيک دتانه ججاهن اين سفاي برتيندق اتسڽ باݢي ,رمليچينکن فرجواڠن کمرديکأن“ دوا ݢمبر اين دامبيل دالم راڤة رقسقسا فتير دبيدمينتن هول ايت. دالم ݢمبر سبله کيري کليهاتن سودارا هارون بن قاسيم، نأيب فڠروسي فتير سدڠ ممبري اوچافن. ݢمبر باوه: فمنداڠن دالم رافة. ݢمبر٢ اوتوسن.",2608,5367,4174,7531,0,eaf9f4e3-8463-4776-b408-ab8b831d8367
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779782008934,"سمبهيڠ جمعة: امنو مأو فکرج٢ اسلام ڽبري کلفاسن امنو سيڠافورا بارو٢ اين تله ڠهنتر سورة کفد کتوا منتري، وان ليم يو هوق مرڠکف منتري وروه ممنتا سفاي دفيندا اوندڠ٢ وروه مڠنأي کلفاسن کفد سموا کرج٢ اسلامڤد تيف٢ هاري جمعة سلما دوا جم انتوق سمبهيڠ جمعه. دالم اوندڠ٢ بوروه يڠ اد فد هاري اين تيدق اد ترچاتية فرکارا کلفاسن ترسبوة تتاڤي کباڽقکن کتوا٢ جباتن کراچأن دانمجلس بندر راي اداله ڠم ممبري کلفاسن سلما دوا انتوق سمبهيڠ جمعة ايت. بݢيمان فون، توان سيد احمد جمال الليل، ستيأوسها امنو سيڠافورا منݢسکن سمالم ,,کبنارن ايت اداله دڠن احسان کتوا٢ فجابة سمات٢ کران تيدق اداڽ او ندڠ٢ خاص. اوله ايت فيهق ماجيکن دڠن سوک هاتي بوله مناريق باليک کڽنارن يڠ د بريکن ايت“.",4166,5376,4932,8602,1,eaf9f4e3-8463-4776-b408-ab8b831d8367
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779782029603,"اف فڠرتين ""ملڠݢر حکوم٢ اݢام،?",2671,3132,4873,3623,1,eceab25c-ab0a-4e5e-90c6-95a101663529
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779782034020,وندڠ٢ ملڠݢر حکوم٢ اݢام يت“ کتاڽ. فرايڠاتن: اوندڠ٢ ممچة هل٢ کران ررملڠݢر حکوم٢ ݢام“ اين تله دلولسکن دڠن 13 سوارا لاون 12. کورو٢ مودا يڠ مڠحاضري مشوارة اکوڠ فنو بهن يت مندسق سفاي فرکارا ايت فيندا کران ترلالو عموم دان برة انتوق دفيکول اوله. اهل٢. توان استاذ زهري ممفر تاهنکن او ندڠ٢ ايت انتارا لاين تله برکات بهوا فيهق ديريڽ سنديري دي اکن ممچة سسياف جوݢ يڠ ملڠݢر سبأرڠ حکوم٢ اکام بايک مکروه اتو حرام.,2604,3640,3387,5342,1,eceab25c-ab0a-4e5e-90c6-95a101663529
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779782037673,فرتيأن٢ تادي هڠݢ سکارڠ بلوم لاݢي دافة دجواب. استاذ دأود علي يڠ دفرتوا فرساتوان ترسبوة برکات سمالم بهوا دي تيدق چمفور دالم حال ايت“ کران اي تيدق منجادي اڠکوت جوا تنکواس ڤڠݢوبل او ندڠ٢. درساي سرهکن فرکارا اين کفد اهل٢ جواتنکواس فڠݢوبل اوندڠ٢ ترماسوق استاذ زهري متمم انتوق ممبري فنجلاسن“ کتاڽ. تتافي توان استاذ زهري سوقت دتموءي اڠݢن ممبري فنجلاسن. ررساي تأ براني ممبري تفسيران فرکارا٢ يڠ ترماسوق دالم,3395,3636,4170,5350,1,eceab25c-ab0a-4e5e-90c6-95a101663529
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779782044770,"افکه فڠرتين ساتو اوفدڠ٢ يڠ ممبوليهکن فريسيدنة سبواه فرساتوان ممچة اهليڽ٢ يڠ د,ملڠݢر حکوم٢ اݢام،? اداکه سئورڠ اهل اکن دفچة کالو اي مندڠ کفد وانيتا دڠن ڤنداڠن عاشيق، منونتون وايڠ، برکأول يبس دڠن وانيتا٢ دالم مشوارة تو فون. کالو اي سمات٢ مڠهيسف روکوء اوندڠ٢ اين تله دلولسکن دالم مشوارة اݢوڠ فنوبهن فرساتوان. اݢام سيڠافورا فد فڠهوجڠ ميڠݢو يڠ لالو دمدرسة الهدايه، ݢيلڠ. او ندڠ٢ ترسبوة دکموکاکن اوله. جواتنکواس ڠݢوبل اوندڠ٢ فرساتوان ايت.",4153,3632,4936,5363,1,eceab25c-ab0a-4e5e-90c6-95a101663529
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779782055727,ف کارا ڤمبونهن نيقئيق: سقسي کات يڠ نتوڽه برتاڽ ااکم کهيلاڠن نيقنيق داوکن کفد فوليس,2820,634,5529,1206,2,82ba4547-6d57-426c-b91a-7fa2edae9e37
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-07-25-5.jpg,UM-1956-07-25-5,r_1779782059327,سوي کي ممبوک فرتئجوقئن کمبر٢ فرتوبهن سني لوکيس سيڠافورا اکن مڠادکن ساتو فرتنجوقين ݢمبر٢ فوتوکراڤ اوله توان ووڠ چو تڠ، سئورڠ فڠݢمبر يڠ ترکنل دديوان بريتيش کأو فسلدري 9هڠݢ14 اوکسة دفن. فرتنجوقئن ايندبوک تيف٢ عاري کفد اورڠرامي دري جم 5 فاݢي هڠݢ 5.30 فتڠ. توان چيو سوي کي، منتري. فلاجران سيڠافورا، اکن ممبوکاڽ دڠن رسمي فد فتڠ هاري رابو8 اوݢسق.,4962,1227,5715,2730,3,2a3bcaf1-73ec-452d-a572-6c322ab6b04a
