Image_URL,Page_ID,Region_ID,Region_Text,x1,y1,x2,y2,arc:nexus_segment,ground_truth_segment
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679144979,حهيد جو مة منافيکن تامن هيبوران کيلڠ تله دلولسکن ووتاءکن نبوك بيلا٢ ماس فون،، ووبنتاهن اورڠ٢ ملايو بر جاي سراتو س فراتوس“، - حهيل جومة,1665,626,4687,1302,0,215a47fe-2a76-48a3-bb7b-19a2ed81a195
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679150604,"فوليس جوݢ نافيکن سورڠ جروچاکف فوليس سيڠافورا سمالم تله مناڤيکن دڠن سميڽ بهوا اي تله ممبري سيجيل کلولسن انتوق فمبوکأن تامن يبوران ايت سبݢيمان يڠ تله ددعوا اوله جروچاکف تامن يبوران ايت. فنأفين قوليس ايت دبواة دالم ساتو کڽتأن برسام،دڠن کڽتأن حميد جومة. کڽتأن برسام ايت تله منافيکن جوݢ کڽتأن جروچاکف امن هيبوران ايت بهوا ݢبنور سيڠافورا سر روبرة بليق دان کتوا] تري توان ليم يو هوق دان جوݢ أ. حميد سنديري تله او ندڠ مڠحاضري فمبوکأن تامن هيبوران ايت فد 16 سفتمبر ڤوڽ. رݢبنور دان کتوا منتري تيدق منريما مبارڠ اونداڠن فون کات کڽتأن برسام ايت. سياف کات ساي شوکڠ? . حميد برکات بهوا اي سديزي تيدق اد منريما سبارڠ جمفوتن. .حميد سلنجوتڽ منجلسکن، کڽتأن جروچاکف ايت بهوا ساي تله مڽوکڠ فوتسن محکمه انتوق فمبوکأن تامن هيبوران ايت داله بوهڠ سامسکالي. وسبنرڽ تيدق اد محکمه فڽياسة. اف يڠ اد اياله سورڠ فڽياسة تله دباوا دري اڠݢلند انتوق مندڠر بنتاهن٢. فڽات فݢاوي اير مستيله دسرهکن کفد کراجأن انتوق مڠمبيل کفو تسنڽ. "",تتافڤي فڽتاڽ بلوم فون دتريما دان کراجأن بلوم لاݢي مڠمبيل کفوتسن. بݢيمانکه جروچاکف ايت برکات بهوا ساي موکڠ فمبوکأن تامن هيبوران“ أ. حميد منمبه کات.",1649,1316,3129,4075,0,215a47fe-2a76-48a3-bb7b-19a2ed81a195
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679153995,".حميد جومة، منتري کراجأن تمڤاتن تاته دان رومهن سيڠافورا تله منافيکن سامسکالي سمالم بهوا ي تله مڽوکڠ سبارڠ لڠکه انتوق ممبوك تامن هيبوران کيلڠ. کتراڠن بهوا أ، حميد تله مڽوکڠ فمبوکأن تامن هيبوران ايت له دبواة اوله جروچاکف تامن هيبوران ايت کلمارين. ساي منافيکن سامسکألي کڽتأن جروچاکف ايت“ کات أ. حميد جومة برکالي٢ سمالم. .حميد منݢسکن بهوا بنتاهن اورڠ٢ ملايو دان امنوسيڠافورا ترهادف فمبوکأن تامن هيبوران ايت مرتيدق ݢاݢل“. مالهن“ کات أ. حميد لاݢي، ,بنتاهن اورڠ٢ ملايو دان امنو سيڠافورا تله برجاي سراتوس فراتوس“. درتامن هيبوران ايت تتف تيدق اکن دبوك بيلا٢ ماس فون"". ليو منمبه کات. تر يد فير ساج. . حميد منجلسکن بهوا توان فوڽ تريد فير (يڠ دکتاکن اکن دتوکر منجادي تامن هيبوران ايت) هاڽ مندافة کبنارن انتوق دبوک مباݢي تريد فير ماج بوکن سباݢي تامن هيبوران کران امن هيبوران برادتي اد کبارية، جوݢية مودرن، بڠساون دان ت سساکيوڽ. أ حميد تله منرڠکن جوݢ فراتن امنو دالم ميکة نمبوکأن تامن هيبوران ايت. بوکران بنتوان امنوله مک کراجأن سيڠافورا تله مڽوکڠ تيندقين فو ليس تيدق ممبري ميجيل کلولسن کفد تامن هيبوران ايت، کتاڽ",3179,1296,4715,4035,0,215a47fe-2a76-48a3-bb7b-19a2ed81a195
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679157931,مجلس مشوارة ميونيسيفل کوالا لمڤور دسببکن اوله سمبوتن يڠ ساڠة برکوراڠن مک دڠن اين اورڠ رامي اداله دايڠتکن بهوا فجابة کچيل فوڠتن چوکي دفاسر رود مارکية اکن دتوتف مولاءي دري 1 اقتوبر، 1956. OT مب.) بندهاري ميوتيسيفل، کوالا لمفور. 1 سفتيمير“ 1956,4749,668,6278,1397,1,a4a5a9b2-0975-498e-919d-43ce9ccae09b
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679439038,"چيتا٢ بسر تناک کورڠ فياکية جيريان (للاکي لمه) تندا٢ فڽاکية ايت: سلالو ماره وك فوچة، فروة کمبوڠ، مکانن تأ هنچور، کفلا فنيڠ٢، تأ للف تيدور سلالو دݢودأي ممفي، کاکيتاڠن سجوق، فيکران تيدق تتف راسأن تاکوة٢ (جنتوڠ بردبر٢) ساکية فيڠݢڠ اخرڽ لمه - اوبة جارينول بوله مڠهافوسکن فڽاکية ترسبوة ريجيستر نمبر 46159 اندو تيسيا. هرݢ 185.60 رکر يمفيل“ اوبة ساکية دالم تولڠ - هرݢ 5.60ة. ,اکساتافيل“ اوبة فڽاکية سق نفس لله دان سمفوةهرݢ 5.60ڤ. فياکية مات دان ابواسير. 9218",4750,1516,6268,2704,2,cfe4a241-0af4-4b8e-ad66-cbfc41dc3e4e
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679466572,امنو مراعيکن وکيل٢ ملايو,1646,4139,3104,4288,3,2fd1067e-b017-4421-a2a8-879d811b75d1
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679476405,سر اوق- بر وني,1638,4300,2386,4433,3,2fd1067e-b017-4421-a2a8-879d811b75d1
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679480448,تيف٢ چواڠن امنو سلورد سيڠافورا انتوق مڠحاضري مشوارة اݢوڠ ترسبوة. انتارا وکيل٢ بڠسا ميلايو دالم فرسيداڠن فارليمنة کومن ويلثاياله ابڠ حاج عبدالرحيم (سراوق) 2فڠيران مهراج ليلا دان فڠيران کرمه ايندورا (بروني)، داتوء حاج محمد يوسف، راج موسي بن راج مهدي (فرسکتوان) دان أ. محمد ياسين (نورث بور فيو).,1642,4456,2386,5696,3,2fd1067e-b017-4421-a2a8-879d811b75d1
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679483371,وکيل٢ يڠسا ملابو سراوق، بروفي، فورڽ بورنيو دان رسکتوان تافه ملايو دالم فرساتوان ڤارليمنة کومن ويلث يڠ کيني برسيدڠ?دسيڠافورا اکن تورة حاضرأ سباݢي تتامو دالم مشوارة اݢوڠ امنو چواڠن جالن فاسير، سيڠافورا ايسوق. مشوارة اݢوڠ ايت برتمفة درومه نمبر 169 ݢيلڠ سراي اکن دمولاکن رفد جم 230 فتڠ فجابة امنو سيڠافورا تله فون مڠلوارکن سورة کليليڠ مڠو ندڠ دوا اورڠ وکيل دري,2410,4303,3147,5707,3,2fd1067e-b017-4421-a2a8-879d811b75d1
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-09-01-5.jpg,UM-1956-09-01-5,r_1779679501687,مجلس بندر راي سيڠافورا تريما کاتدوا,1744,5707,3048,5893,4,4bf4c80c-f200-4d8e-9fc5-da7bbd5f933a
