Image_URL,Page_ID,Region_ID,Region_Text,x1,y1,x2,y2,arc:nexus_segment,ground_truth_segment
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779716943947,"بريتيش تڠکف3 اهل اورڠ فاسوقکن کسلامتنڽ سنديري سموا فکرج٢ بڠسا ݢريس درومه کراجأن دبواڠ نيکوسيا، سيفرس 23 مرچ - بريتن تله منڠکف تيݢ اورڠ اهل فاسوقکن کسلامتنڽ سنديري سمالم اتس تودهن ملاکوکن ککاسران کأتس اورڠ٢ سيفرس يڠ دشککي مڠمبيل بهاݢين دالم کݢانسن مننتڠ بريتيش دفولو اين. فݢاوي٢ اڠݢن منرڠکن بوتير٢ تودهن ايت اتو نام اورڠ٢ ايت، تتافي تڠکافن ايت اداله متنجوقکن بهوا ستڠه٢ عسکر بريتيش دسيفرس تله مڠيکوة داسر ""تنجوق قواة“ بريتيش دتانه ججاهن ايت سچارا يڠ برلبيهن٢. رومدتلة اتديينتو کندل واڠک و رڠکن",250,347,3615,1478,0,fc789632-8332-4169-b488-0261871fbcc9
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779716949108,سهاݢين درڤد ڤکرج٢ ايت فله بکرج درومه کراسجأن سچق برتاهون٢ يڠ، لالو. مريک اکن دباير ڤينشن اتو کرج لاين کن دچاريکن انتوق مريك. ساتو کيتأن رسمي برکات بهوا مسکيفون فرخدماتن مريک فد ماس يڠ سوده٢ دهرݢأي، نامون? مريک تيدق دافة دبنرکن لاݢي بکرج دسيتو اتس سبب٢ کسلامتن. مريک اکن دݢنتيکن اوله اهل٢ تنترا ڠو يسس. هاري اين فاکر٢ فوليس ماسيه منچاري نيوفيتوس سوفوکليس، سئورڠ فمودا سيفرس بڠسا ݢريس يڠ بکرج درومه:?کراجأن. دي دشککي سباݢي? اورڠ يڠ منمفتکن سبواه موم دالم تمفة تيدور هارديڠ يݢ هاري يڠ لالو. سمالم فوليس تله مڠفوڠ رومهڽ دفافوس، تتاڤي سوفو کليس تيدق اد. منورة فوليس بوم ايت تله دفاسڠ اوله سوفوکليس دالم رومهڽ سديکية دمي سديکية. بوم ايت اياله جنيس يڠ دݢو ناکن الم فرڠد نيايڠ کدوا دولو’دان وله کران اي ترلمفاو لام مك يتوله سببڽ اي تيدق ملتوف دان - سمبوڠن”دموک 8-,250,1516,1040,4594,0,fc789632-8332-4169-b488-0261871fbcc9
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779716953496,"تريد يونيان ماءو سرنده٢ کاجي 4290 سبولن تريديو نيان کوڠݢر يس سيڠافورا منچادڠکن سفاي ݢاجي يڠ سر تدهڽ٢ باݢي فکرج٢ سيڠافورا تيدق کورڠ دري 620 سبولن. توان ايس. جاݢانائن، يڠ دفرتوا کوڠݢريس ترسوة، تله ميمفيکن ساتو ميمور ندم کفد جوا تنکواس سوکاتن ݢاجي -فڤده! يڠ تله دلنتيق. او له کراجأن سيڠافورا بارو٢ اين. يمورندم اين سلاين"" دري مڠشورکن ݢاجي200? سبوان يت، تله٢ جوݢ ميبوة دريحال ڤأيده کصيحاتن، ساݢو هاتي فکرج٢’ فأيده نتوق اورڠ٢ يڠ مڠڠݢور، رتولڠن عام دان فينشن",250,4600,1029,6629,1,3f7e73e9-6409-4300-b951-34f2b52887fc
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779716971413,"مرݢيݢا ""....... ساڽ بوله چاکف، کات فوستر٢ ووانتي مرڽيکامه ڤوستر] ,,سمفي قيامتفوڽفيرنتاهيبريتيشيڠ بايکسکالي“",1045,1548,6315,2054,4,d3b90b06-8448-43f1-bf5f-faeb831c0f69
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779716990375,فرتو بهن چينا ڤيئڠ ماو مفة بهاس د ݢوناکن دمجلس اونداڠن فولو فينڠ 23 مرچ - لبه دري سراتوس بواه فرتو بهن چينه دالم فولو فينڠ دان سبرڠفراي دالم سوات فرجمفأن خاص سمالم تله مڠمبيل کفوتسن مندسق کراجأن فرسکتوان سفاي دالم ملاي مرديکا کلق مڠݢوناکن امفة بهاس دالم مجلس مشوارة کرا جأن قراوتام مشوارة او نداڠن فيدرال سبݢيمان يڠ دبواة اوله کراجأن سيڠافورا انتوق ديوان فرهيمفوننڽ بارو٢ اين.,1056,4529,2544,5438,2,bad16ab3-b5ad-451c-a5e2-84adb32630a9
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779716993525,دملايا سلما 5 تاهون هندقله جرݢ دبري تارف کبڠسأن ملا يان دان سموا اورڠ٢ يڠ تله منجادي کبڠسأر ملايان ايت دڠن تيدق مڠرا بڠسا ان اݢام هندقله مندافة فلواڠ دان حق يڠ سام دالم فرداݢڠن ،فراوسهأن، لاجران دان لاين٢ حق لاݢي. لاين٢ کفوتسن يڠ تله دامبيل دالم فرجمفأن اين اياله ملنچرکن وسها باݢي مندفترکن فڠوندي٢ چينا الم سموا فيليهن٢ راي تر!و تام فيليهن رايي فيدرال دان هندق ممنتا کراجأن ملوڠݢرکن شرط کلواسن بهاس انتوق فرمنتأن منجادي رعية درسکتوان.,1045,5465,1797,6618,2,bad16ab3-b5ad-451c-a5e2-84adb32630a9
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779716997327,فرجمفان خاص وکيل٢ فرتو بهن چينا دفولو فينڠ اين تله دا نجورکن اوله عيم. سي ايه فولو فينڠ کران ڠبينچڠکن چداڠن٢ انتوق د بواة ساتو ميمورندم يڠ اکن دکموکاکن کفد سورمنجاي بيبس يڠ اکن داتڠ کتانه ملا يو دالم سديکية ماس لاݢي باݢي مڠکاجي دان ممبواة رڠ فرلمبݢأن فرسکتوان تانه ملا يو يڠ کن مرد يکا کلق. فرجمفأن اين تله برلنسوڠ سلما تيݢ جم دڠن دفڠروسيکن اوله با با ڠ سوي کم فريسيد نة عيم. سي. ايه. فولو فينڠ: سلاين دري منچادڠکن سفاي کراجأن فرسکتوان اين مرسميکن امنة بهاس (ملايو، چينا، تاميل دان ڠݢريس) سياݢي سيڠافورا ايت مک فرجمفأن وکيل٢ فرتو بهن٢ چينا ا مڽ تلله ممبواة چداڠن جوک سفاي سموا ورڠ يڠ تله دفرا نقکن دالم نݢري اين داڠݢف انق نݢري دن دڠ سند يريڽ د ري حق٢ کبڠأر (کرعيا تن) منورة اوندڠ٢ حق کلاهيران. دان سموا اورڠ٢ چنا يڠ تله دفرا نقکن دلوار ملا يا تتافي تله سيڠݢل,1814,5444,2544,7446,2,bad16ab3-b5ad-451c-a5e2-84adb32630a9
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779717002900,سوده دکنالي کوالا لمفور 23 مرچ - سورڠ فڠݢانس کوميو نيسة تله دبوفه اوله فاسوقکن فوليس خاص ددأيره دوڠون، ترڠݢا نو، مالم هاري را بولفس. فڠݢانس ايت تله دکنالي سباݢي تيڠ هارليوڠ.,1803,7457,2539,8171,3,3559f9e3-915d-4cb3-812c-caf93bc85415
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779717015479,سيبرکن نقڠر٢ بنلر فوليس بلوم مڽياست دان بلوم برتيندق (اوله سماني محمد امين? فمبريتا اوتوسن ملايو),2798,2057,5416,2547,4,d3b90b06-8448-43f1-bf5f-faeb831c0f69
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-03-24-1.jpg,UM-1956-03-24-1,r_1779717033950,"يڠ دسوکأيڽ“. بليو برفندافة بهوا فوستر٢ نتي - مرديکا ايت ,,سوده تنتو سکالي دتمفل اوله اورڠ٢ يڠ انتي مرديکا“. بݢيمانفون اوتوسن ملايو ندافة تأو بهوا فارتي٢ فوليتيک يڠ ايکوة دالم رومبوڠن مرديکا کلندن دالم بولن افريل اين اکن مرو نديڠکن فراستيوا ايت هاري اين. ,کامي اکن برمشوارة سايک٢ ساج توان مارشل دان . حميد جومة فولڠ درفد کوالا مفور“ کات توان أوڠ ءيڠ ݢوان، ستيأوسها فانيتيا ݢرقين ميڠݢو مرديکا. کدوا٢ توان مارشل دان . حميد تله برتولق دري کوالا لمفور سمالم. مريك تله مڠحاضري فڤرو نديڠن منتري٢ سيڠافورا دان فرسکتوان.",2571,2555,3318,4768,4,d3b90b06-8448-43f1-bf5f-faeb831c0f69
