Image_URL,Page_ID,Source_Region_ID,Target_Region_ID,Hop_Distance,edge_weight,clustering_f1,bcubed_f1,coverage,class_accuracy,tp,fp,fn
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892128888,r_1779892165198,1,-1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892128888,r_1779892175597,1,-1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892165198,r_1779892128888,1,-1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892165198,r_1779892175597,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892175597,r_1779892128888,1,-1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892175597,r_1779892165198,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892189505,r_1779892201131,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892189505,r_1779892205007,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892189505,r_1779892210730,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892201131,r_1779892189505,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892201131,r_1779892205007,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892201131,r_1779892210730,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892205007,r_1779892189505,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892205007,r_1779892201131,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892205007,r_1779892210730,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892210730,r_1779892189505,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892210730,r_1779892201131,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892210730,r_1779892205007,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892233544,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892246980,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892253480,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892267221,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892295879,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892325240,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892334422,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892358202,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892381996,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892227680,r_1779892433860,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892227680,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892246980,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892253480,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892267221,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892295879,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892325240,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892334422,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892358202,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892381996,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892233544,r_1779892433860,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
https://jawi.sgp1.digitaloceanspaces.com/page_scans/UM-1956-05-13-4.jpg,UM-1956-05-13-4,r_1779892246980,r_1779892227680,1,1.0,0.8857142857142857,0.8685946220192796,1.0,0.0,62,3,13
